236,江西农业大学,江西,江西-南昌市,南昌市,,,公办院校,农业类院校,江西省教育厅,大学,
237,广西民族大学,广西,广西-南宁市,南宁市,,,公办院校,民族类院校,广西壮族自治区教育厅,大学,
238,贵州师范大学,贵州,贵州-贵阳市,贵阳市,,,公办院校,师范类院校,贵州省教育厅,大学,
239,山东财经大学,山东,山东-济南市,济南市,,,公办院校,财经类院校,财政部教育部山东省人民政府,大学,
240,江西理工大学,江西,江西-赣州市,赣州市,,,公办院校,工科类院校,江西省教育厅,大学,
241,重庆师范大学,,重庆市,,,,公办院校,师范类院校,重庆市教育委员会,大学,
242,西北民族大学,甘肃,甘肃-兰州市,兰州市,,,公办院校,民族类院校,国家民族事务委员会,大学,
244,浙江财经大学,浙江,浙江-杭州市,杭州市,,,公办院校,财经类院校,浙江省教育厅,学院,
246,新疆师范大学,新疆,新疆-乌鲁木齐市,乌鲁木齐市,,,公办院校,师范类院校,新疆维吾尔自治区教育厅,大学,
247,烟台大学,山东,山东-烟台市,烟台市,,,公办院校,综合类院校,山东省教育厅,大学,
248,陕西科技大学,陕西,陕西-西安市,西安市,,,公办院校,工科类院校,陕西省教育厅,大学,
249,甘肃农业大学,甘肃,甘肃-兰州市,兰州市,,,公办院校,农业类院校,甘肃省教育厅,大学,
250,青岛理工大学,山东,山东-青岛市,青岛市,,,公办院校,工科类院校,山东省教育厅,大学,
251,华东交通大学,江西,江西-南昌市,南昌市,,,公办院校,工科类院校,江西省教育厅,大学,
252,集美大学,福建,福建-厦门市,厦门市,,,公办院校,综合类院校,福建省教育厅,大学,
255,大连工业大学,辽宁,辽宁-大连市,大连市,,,公办院校,工科类院校,辽宁省教育厅,大学,
256,重庆工商大学,,重庆市,,,,公办院校,综合类院校,重庆市教育委员会,大学,
257,浙江农林大学,浙江,浙江-杭州市,杭州市,,,公办院校,林业类院校,浙江省教育厅,大学,
258,山西师范大学,山西,山西-临汾市,临汾市,,,公办院校,师范类院校,山西省教育厅,大学,
259,石家庄铁道大学,河北,河北-石家庄市,石家庄市,,,公办院校,工科类院校,河北省教育厅,大学,
260,南京财经大学,江苏,江苏-南京市,南京市,,,公办院校,财经类院校,江苏省教育厅,大学,
261,河北科技大学,河北,河北-石家庄市,石家庄市,,,公办院校,工科类院校,河北省教育厅,大学,
262,南华大学,湖南,湖南-衡阳市,衡阳市,,,公办院校,综合类院校,湖南省教育厅,大学,
263,南昌航空大学,江西,江西-南昌市,南昌市,,,公办院校,工科类院校,江西省教育厅,大学,
264,武汉纺织大学,湖北,湖北-武汉市,武汉市,,,公办院校,工科类院校,湖北省教育厅,大学,
265,桂林理工大学,广西,广西-桂林市,桂林市,,,公办院校,工科类院校,广西壮族自治区教育厅,大学,
266,沈阳师范大学,辽宁,辽宁-沈阳市,沈阳市,,,公办院校,师范类院校,辽宁省教育厅,大学,
267,景德镇陶瓷大学,江西,江西-景德镇市,景德镇市,,,公办院校,工科类院校,江西省教育厅,学院,
268,哈尔滨商业大学,黑龙江,黑龙江-哈尔滨市,哈尔滨市,,,公办院校,财经类院校,黑龙江省教育厅,大学,
269,中国民航大学,,天津市,,,,公办院校,工科类院校,中国民用航空总局,大学,
270,东华理工大学,江西,江西-抚州市,抚州市,,,公办院校,工科类院校,江西省教育厅,大学,
271,长春工业大学,吉林,吉林-长春市,长春市,,,公办院校,工科类院校,吉林省教育厅,大学,
272,沈阳建筑大学,辽宁,辽宁-沈阳市,沈阳市,,,公办院校,工科类院校,辽宁省教育厅,大学,
273,北华大学,吉林,吉林-吉林市,吉林市,,,公办院校,综合类院校,吉林省教育厅,大学,二本
274,浙江海洋大学,浙江,浙江-舟山市,舟山市,,,公办院校,农业类院校,浙江省教育厅,学院,
275,武汉工程大学,湖北,湖北-武汉市,武汉市,,,公办院校,工科类院校,湖北省教育厅,大学,
276,江苏科技大学,江苏,江苏-镇江市,镇江市,,,公办院校,工科类院校,江苏省教育厅,大学,
277,青海大学,青海,青海-西宁市,西宁市,211,,公办院校,综合类院校,青海省教育厅,大学,
278,北京建筑大学,,北京市,,,,公办院校,工科类院校,北京市教育委员会,学院,
280,华北理工大学,河北,河北-唐山市,唐山市,,,公办院校,工科类院校,河北省人民政府,大学,
282,常州大学,江苏,江苏-常州市,常州市,,,公办院校,工科类院校,江苏省教育厅,大学,
283,上海对外经贸大学,,上海市,,,,公办院校,财经类院校,上海市教育委员会,学院,
